220100,长春,和美路,2.0,27.8,11.0,5.6
220100,长春,生态西街,1.8,24.6,5.3,2.4
220100,长春,生态西街,1.8,25.3,5.2,2.3
220100,长春,盛德大街,1.8,23.9,6.4,2.9
220100,长春,成都大路,1.8,29.2,6.4,2.9
220100,长春,明溪路,1.8,24.5,6.3,2.8
220100,长春,湖畔街,1.7,33.4,4.6,1.9
220100,长春,河堤东路,1.6,32.6,6.9,2.7
220100,长春,明溪路,1.6,26.7,5.8,2.2
220100,长春,福州街,1.6,27.4,5.0,1.8
