450300,桂林,金水路,4.3,9.7,13.1,10.1
450300,桂林,环城南一路,2.6,16.5,8.1,5.0
450300,桂林,环城南二路,2.6,17.1,9.1,5.6
450300,桂林,穿山东路,2.5,14.6,9.9,6.0
450300,桂林,翠竹路,2.4,22.1,10.9,6.4
450300,桂林,金水路,2.4,17.3,7.6,4.4
450300,桂林,相人山路,2.1,16.6,7.8,4.1
450300,桂林,芳香路,2.0,21.0,5.8,2.9
450300,桂林,东二环路,2.0,25.6,22.3,10.9
450300,桂林,桃花江路,1.9,20.7,9.3,4.5
