350600,漳州,新浦东路,1.8,24.2,6.5,2.9
350600,漳州,石仓南路,1.4,31.1,4.2,1.2
350600,漳州,石仓南路,1.4,31.2,4.2,1.2
350600,漳州,南江滨路,1.4,42.0,27.3,7.3
350600,漳州,大学路,1.4,30.5,4.8,1.3
350600,漳州,南江滨路,1.3,42.3,28.2,7.1
350600,漳州,北环城路,1.3,31.4,8.0,2.0
350600,漳州,建元东路,1.3,36.4,7.7,1.7
350600,漳州,圣王大道,1.3,48.1,6.3,1.3
350600,漳州,腾飞路,1.2,32.4,7.6,1.5
