城市编码,城市,高速名称,位置描述,风险值,急刹指数,急转指数,急加指数
440300,深圳,S3广深沿江高速,S3广深沿江高速-K86,1284.547751,158.552965,14.780361,1111.214424
350100,福州,S81机场高速,S1531机场高速-K50,1253.12828,0.0,0.0,1253.12828
310000,上海,G1503上海绕城高速,G1501上海绕城高速-K202,1249.713607,17.357133,8.678567,1223.677907
610100,西安,S3011绕城高速联络线,,1133.22353,25.838973,7.382564,1100.001993
500000,重庆,G75兰海高速,G75兰海高速-K992,894.217933,445.603549,6.02167,442.592714
500000,重庆,G75兰海高速,G75兰海高速-K990,876.07237,297.722155,2.849016,575.501199
440100,广州,S4华南快速,,871.772665,13.126781,1.544327,857.101557
440600,佛山,S5广台高速,S5广明高速-K35,747.514432,429.889252,6.023926,311.601254
110000,北京,G6京藏高速,G6京藏高速-K53,697.537229,66.432117,531.456936,99.648176
370200,青岛,G22青兰高速,G22青兰高速胶州湾大桥-K34,644.476604,11.577424,0.0,632.89918
110000,北京,G45大广高速,,640.008777,335.242693,0.0,304.766084
500000,重庆,G75兰海高速,G75兰海高速-K991,626.085923,270.006923,15.327904,340.751096
110000,北京,G45大广高速,G45大广高速-K1355,625.532304,302.073292,10.69286,312.766152
350100,福州,G1505福州绕城高速,,615.495491,11.190827,0.0,604.304664
110000,北京,G7京新高速,G7京新高速-K3,597.487616,302.197494,3.453686,291.836437
350100,福州,S52福州南连接线,,582.81702,318.578225,3.196437,261.042358
310000,上海,G60沪昆高速,,551.547643,193.041675,3.447173,355.058795
310000,上海,S20外环高速,S20外环高速-K52,536.863054,111.075115,11.570324,414.217615
510100,成都,S57城北出口高速,,10671.050665,9804.214617,89.672695,777.163354
440400,珠海,S47广佛江珠高速,,8794.544973,7951.232441,120.473219,722.839313
330100,杭州,紫金港枢纽,G2501杭州绕城高速-K87,7080.610022,6626.724764,272.331155,181.554103
510100,成都,S1成万高速,,6516.065161,6048.060481,72.00072,396.00396
110000,北京,通燕高速,通燕高速-K29,6162.30565,5783.086841,94.804702,284.414107
340200,芜湖,G5011芜合高速,G5011芜合高速-K6,5984.658616,5407.458039,60.757955,516.442622
330100,杭州,G25长深高速,G25长深高速-K2289,5952.848944,5250.86204,28.079476,673.907428
310000,上海,G2京沪高速,G2京沪高速-K1215,5301.176506,4495.069769,40.988478,765.118259
510100,成都,G5京昆高速,G5京昆高速-K1813,5134.41437,3295.221163,0.0,1839.193207
440100,广州,土华立交桥,S81广州环城高速-K35,5005.775895,3722.243614,85.568819,1197.963462
110000,北京,G1京哈高速,G1京哈高速-K8,4895.512229,2257.956844,65.448024,2572.107361
440100,广州,S81广州环城高速,S81广州环城高速-K60,4885.901225,3894.558947,188.8271,802.515177
440100,广州,S3广深沿江高速,G1501广州绕城高速-K46,4826.009652,3104.450653,84.666836,1636.892163
510100,成都,G42沪蓉高速,,4782.711981,3702.337148,82.133759,998.241074
510100,成都,白家立交,G4201成都绕城高速-K43,4756.184265,3742.839164,65.377103,947.967998
310000,上海,S2沪芦高速,S2沪芦高速-K61,4680.97231,3996.403237,74.007467,610.561606
110000,北京,三惠东桥,东六环-K38,4666.070195,3963.894583,45.301652,656.873959
230100,哈尔滨,G10绥满高速,,4655.631829,4160.351847,74.291997,420.987985
320100,南京,G40沪陕高速,G40沪陕高速-K397,4561.02879,3976.994616,27.811151,556.223023
440100,广州,仑头立交,S81广州环城高速-K33,4557.45214,3517.582779,243.919974,795.949388
110000,北京,S32京平高速出口,S11京承高速-K10,6991.202346,5958.944282,0.0,1032.258065
310000,上海,S7沪崇高速出口,S20外环高速-K84,6172.448721,316.535832,5143.707268,712.205622
440400,珠海,金台立交,S32西部沿海高速-K22,5940.499952,4871.209961,0.0,1069.289991
340100,合肥,机场互通,S93机场高速-K2,5609.545887,4829.410366,37.149311,742.98621
500000,重庆,绕城渝广互通,G5001重庆绕城高速-K16,5309.156253,245.037981,4737.400964,326.717308
320100,南京,南庄枢纽,G2501南京绕城高速-K81,4272.967199,3183.779481,146.621423,942.566294
440300,深圳,鹤洲立交,G4京港澳高速-K2254,4047.31309,2630.753509,101.182827,1315.376754
440300,深圳,水朗立交,G15沈海高速-K2891,3542.330854,1014.82992,57.443203,2470.05773
420100,武汉,加油站,S13武监高速-K11,3355.307307,2236.871538,263.161357,855.274412
350200,厦门,G2517沙厦高速,G15沈海高速-K2305,2822.217911,2351.848259,44.097155,426.272497
130200,唐山,唐港高速出口,唐港高速-K1,2794.032576,2243.096575,78.705143,472.230858
440100,广州,仑头立交,S81广州环城高速-K33,2780.333377,465.37769,110.378042,2204.577646
500000,重庆,西环立交,G85渝昆高速-K5,2774.991642,1788.699432,133.734537,852.557673
610100,西安,三星立交,G5京昆高速-K1108,2720.512665,2317.473752,0.0,403.038913
440100,广州,土华立交桥,S81广州环城高速-K35,2717.83443,444.736543,61.768964,2211.328922
440100,广州,仑头立交,S81广州环城高速-K33,2546.183071,446.698784,1876.134894,223.349392
440300,深圳,水朗立交,G15沈海高速-K2891,2473.138645,1766.527603,11.583788,695.027254
440300,深圳,水朗立交,S31龙大高速-K7,2416.045724,468.191676,4.416903,1943.437145
510100,成都,白家立交,G4201成都绕城高速-K43,2294.215795,938.542825,34.760845,1320.912125
370200,青岛,G20青银高速,G20青银高速-K15,2257.45049,54.178812,18.059604,2185.212074
