城市编码,城市,高速名称,位置描述,风险值,急刹指数,急转指数,急加指数
440100,广州,东圃特大桥,S81广州环城高速-K29,496.226692,198.490677,9.924534,287.811481
440400,珠海,S47广佛江珠高速,,11316.484346,10650.808796,221.89185,443.7837
330100,杭州,紫金港枢纽,G2501杭州绕城高速-K87,7346.189164,7116.620753,0.0,229.568411
510100,成都,S57城北出口高速,,6904.109589,5939.726027,43.835616,920.547945
110000,北京,通燕高速,通燕高速-K29,6382.558393,5673.385238,151.965676,557.207479
510100,成都,S1成万高速,,6027.105232,5441.136667,167.41959,418.548974
110000,北京,通燕高速,通燕高速-K29,5938.766502,5537.498495,80.253601,321.014406
340200,芜湖,G5011芜合高速,G5011芜合高速-K6,5885.027278,5127.298444,75.772883,681.955951
440100,广州,S3广深沿江高速,G1501广州绕城高速-K46,4996.25281,3469.620007,27.75696,1498.875843
320100,南京,G40沪陕高速,G40沪陕高速-K397,4918.4472,4368.900026,137.386793,412.16038
440100,广州,土华立交桥,S81广州环城高速-K35,4822.590244,3673.37725,123.129964,1026.083031
330100,杭州,G25长深高速,G25长深高速-K2289,4758.357481,4397.378637,32.816258,328.162585
310000,上海,G2京沪高速,G2京沪高速-K1215,4744.476074,3942.203152,55.329167,746.943755
110000,北京,G1京哈高速,G1京哈高速-K8,4731.525784,2807.017544,63.795853,1860.712387
440100,广州,S81广州环城高速,S81广州环城高速-K60,4579.587382,3865.041833,162.396716,552.148833
110000,北京,S28机场北线高速,S28机场北线高速-K8,4402.149285,3927.407695,86.316653,388.424937
430100,长沙,S41长潭西高速,G0401长沙绕城高速-K58,4395.393079,3330.883817,17.169504,1047.339757
440100,广州,S81广州环城高速,S81广州环城高速-K24,4385.681111,3678.699729,155.775559,551.205823
110000,北京,三惠东桥,东六环-K38,4296.498554,3654.031481,120.462576,522.004497
440400,珠海,S47广佛江珠高速,,4261.583759,2324.500232,77.483341,1859.600186
230100,哈尔滨,G10绥满高速,,4166.064634,3371.381785,144.487791,650.195059
441900,东莞,S6广龙高速出口,G4京港澳高速-K2215,6591.957811,4350.692156,1318.391562,922.874094
310000,上海,S7沪崇高速出口,S20外环高速-K84,5451.655825,0.0,4620.047309,831.608516
440400,珠海,金台立交,S32西部沿海高速-K22,4754.816836,3858.98178,68.910389,826.924667
500000,重庆,绕城渝广互通,G5001重庆绕城高速-K16,4345.936549,558.763271,3228.410008,558.763271
340100,合肥,机场互通,S93机场高速-K2,3621.829834,3366.171257,85.219525,170.439051
310000,上海,莘庄立交,S20外环高速-K59,3481.559739,2521.129466,0.0,960.430273
440300,深圳,鹤洲立交,G4京港澳高速-K2254,3333.413415,991.014799,0.0,2342.398616
420100,武汉,加油站,S13武监高速-K11,3235.641839,2675.626906,62.223882,497.791052
320100,南京,南庄枢纽,G2501南京绕城高速-K81,3025.042088,2393.728956,52.609428,578.703704
440300,深圳,水朗立交,G15沈海高速-K2891,2982.880397,1065.314428,106.531443,1811.034527
441300,惠州,数码园立交,S20潮莞高速-K20,2928.16436,2171.223913,657.34302,99.597427
350200,厦门,海圣互通,G15沈海高速-K2305,2800.597461,1140.984151,155.588748,1504.024562
440100,广州,海南立交桥,S81广州环城高速-K49,2786.023017,1204.238921,58.584596,1523.1995
440300,深圳,松岗立交,S31龙大高速-K24,2759.679527,1413.849899,38.868726,1306.960903
440100,广州,土华立交桥,S81广州环城高速-K35,2728.066347,434.010555,124.003016,2170.052776
610100,西安,三星立交,G5京昆高速-K1108,2623.122828,2014.1836,93.682958,515.25627
440300,深圳,G4京港澳高速,G4京港澳高速-K2263,2578.049748,849.90651,1076.548246,651.594991
440300,深圳,水朗立交,S31龙大高速-K7,2535.109678,565.714851,35.357178,1934.037648
440300,深圳,鹤洲立交,G4京港澳高速-K2254,2505.316281,1683.572541,60.127591,761.616149
440100,广州,仑头立交,S81广州环城高速-K33,2483.355534,436.831214,122.671779,1923.85254
